Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,FTSE DIFF,GBP DIFF,FTSE Classifier,Num Class
21/6/2012,6620.399902,6625.399902,6540.399902,6588,6588,505142900,21/6/2012,1.559989,1.555912,1.563477,1.560063,1.560063,0,-32.399902,-0.010535,FALL,0
24/6/2012,6560.299805,6600.700195,6560.299805,6571,6571,696264300,24/6/2012,1.558361,1.554171,1.559211,1.558361,1.558361,0,-17,-0.001702,FALL,0
25/6/2012,6571,6659.399902,6556.700195,6621.100098,6621.100098,751660600,25/6/2012,1.556662,1.556662,1.5647,1.556662,1.556662,0,50.100098,-0.001699,RISE,1
26/6/2012,6621.100098,6682,6607.299805,6682,6682,977036100,26/6/2012,1.563477,1.554726,1.564211,1.563722,1.563722,0,60.899902,0.00706,RISE,1
27/6/2012,6682,6696.600098,6623.899902,6647.899902,6647.899902,660354400,27/6/2012,1.557147,1.550388,1.5625,1.557147,1.557147,0,-34.100098,-0.006575,FALL,0
28/6/2012,6647.899902,6685,6590.100098,6619.600098,6619.600098,604089200,28/6/2012,1.551831,1.55159,1.570672,1.551831,1.551831,0,-28.299804,-0.005316,FALL,0
1/7/2012,6511.200195,6558.600098,6507.200195,6529.700195,6529.700195,566013400,1/7/2012,1.568135,1.564529,1.572129,1.568209,1.568209,0,-89.899903,0.016378,FALL,0
2/7/2012,6529.700195,6601.200195,6529.5,6583.399902,6583.399902,632934600,2/7/2012,1.56912,1.56622,1.571339,1.56912,1.56912,0,53.699707,0.000911,RISE,1
3/7/2012,6583.399902,6598.399902,6547,6574.299805,6574.299805,478927500,3/7/2012,1.569071,1.557875,1.56912,1.56912,1.56912,0,-9.100097,0,FALL,0
4/7/2012,6574.299805,6620.399902,6568.399902,6611.899902,6611.899902,568866800,4/7/2012,1.558361,1.550339,1.562256,1.558409,1.558409,0,37.600097,-0.010711,RISE,1
5/7/2012,6611.899902,6628,6582.600098,6587.399902,6587.399902,678146300,5/7/2012,1.553036,1.547988,1.555089,1.553036,1.553036,0,-24.5,-0.005373,FALL,0
8/7/2012,6500,6506.600098,6457.700195,6465.700195,6465.700195,467686900,8/7/2012,1.548227,1.547221,1.553036,1.547988,1.547988,0,-121.699707,-0.005048,FALL,0
9/7/2012,6465.700195,6465.700195,6398.600098,6453.5,6453.5,620943400,9/7/2012,1.553036,1.548227,1.554799,1.553036,1.553036,0,-12.200195,0.005048,FALL,0
10/7/2012,6453.5,6453.600098,6386.700195,6390.799805,6390.799805,607065300,10/7/2012,1.551831,1.55159,1.557875,1.551831,1.551831,0,-62.700195,-0.001205,FALL,0
11/7/2012,6390.799805,6468.899902,6390.600098,6446.899902,6446.899902,501840600,11/7/2012,1.551109,1.539622,1.551831,1.551109,1.551109,0,56.100097,-0.000722,RISE,1
12/7/2012,6446.899902,6516.700195,6422.399902,6492.100098,6492.100098,485422600,12/7/2012,1.542734,1.541545,1.556178,1.542734,1.542734,0,45.200196,-0.008375,RISE,1
15/7/2012,6430.100098,6500.5,6430,6483.100098,6483.100098,876297500,15/7/2012,1.558361,1.552072,1.564456,1.558361,1.558361,0,-9,0.015627,FALL,0
16/7/2012,6483.100098,6502.200195,6409.600098,6412.899902,6412.899902,797043300,16/7/2012,1.562744,1.556105,1.567718,1.5625,1.5625,0,-70.200196,0.004139,FALL,0
17/7/2012,6412.899902,6532.299805,6412.899902,6506.200195,6506.200195,596599000,17/7/2012,1.566416,1.558603,1.566907,1.566416,1.566416,0,93.300293,0.003916,RISE,1
18/7/2012,6506.200195,6523.200195,6457,6468.399902,6468.399902,737860300,18/7/2012,1.5647,1.563917,1.572327,1.5647,1.5647,0,-37.800293,-0.001716,FALL,0
19/7/2012,6468.399902,6486.399902,6423.5,6474.700195,6474.700195,717066000,19/7/2012,1.571833,1.562012,1.571833,1.571833,1.571833,0,6.300293,0.007133,RISE,1
22/7/2012,6547.299805,6555.899902,6508.799805,6530.700195,6530.700195,586569100,22/7/2012,1.561036,1.548803,1.561036,1.560793,1.560793,0,56,-0.01104,RISE,1
23/7/2012,6530.700195,6599.5,6530.700195,6584,6584,730044200,23/7/2012,1.551831,1.549187,1.555089,1.551831,1.551831,0,53.299805,-0.008962,RISE,1
24/7/2012,6584,6589.899902,6559.700195,6588.399902,6588.399902,709330400,24/7/2012,1.550051,1.546456,1.554726,1.550147,1.550147,0,4.399902,-0.001684,RISE,1
25/7/2012,6588.399902,6606.100098,6558.600098,6589,6589,616038700,25/7/2012,1.548803,1.547245,1.572204,1.548707,1.548707,0,0.600098,-0.00144,RISE,1
26/7/2012,6589,6589,6561.799805,6583.799805,6583.799805,495637800,26/7/2012,1.568455,1.567152,1.576541,1.568627,1.568627,0,-5.200195,0.01992,FALL,0
29/7/2012,6570.200195,6587.600098,6532.5,6558.799805,6558.799805,793615500,29/7/2012,1.572822,1.56789,1.573317,1.572822,1.572822,0,-25,0.004195,FALL,0
30/7/2012,6558.799805,6659.100098,6558.799805,6625.399902,6625.399902,799392100,30/7/2012,1.571339,1.562988,1.573193,1.571339,1.571339,0,66.600097,-0.001483,RISE,1
31/7/2012,6625.399902,6629.899902,6594.200195,6596.399902,6596.399902,1534434000,31/7/2012,1.566661,1.558531,1.56912,1.566784,1.566784,0,-29,-0.004555,FALL,0
1/8/2012,6596.399902,6601.5,6542.700195,6557.399902,6557.399902,592407000,1/8/2012,1.554485,1.549427,1.56789,1.554485,1.554485,0,-39,-0.012299,FALL,0
2/8/2012,6557.399902,6585.399902,6549.899902,6571.5,6571.5,663765500,2/8/2012,1.55159,1.550772,1.565435,1.55159,1.55159,0,14.100098,-0.002895,RISE,1
5/8/2012,6565.600098,6568.899902,6487.299805,6512.700195,6512.700195,556754000,5/8/2012,1.565435,1.554896,1.565435,1.565411,1.565411,0,-58.799805,0.013821,FALL,0
6/8/2012,6512.700195,6512.700195,6438.700195,6462.200195,6462.200195,667902900,6/8/2012,1.558846,1.556662,1.568504,1.558798,1.558798,0,-50.5,-0.006613,FALL,0
7/8/2012,6462.200195,6466.299805,6424.399902,6460,6460,599067900,7/8/2012,1.56128,1.557827,1.567644,1.561622,1.561622,0,-2.200195,0.002824,FALL,0
8/8/2012,6460,6460,6386.200195,6437.5,6437.5,575169900,8/8/2012,1.566907,1.560647,1.568627,1.56703,1.56703,0,-22.5,0.005408,FALL,0
9/8/2012,6437.5,6472.399902,6436.200195,6449,6449,617408100,9/8/2012,1.562988,1.558118,1.570105,1.563111,1.563111,0,11.5,-0.003919,RISE,1
12/8/2012,6437.299805,6437.700195,6365,6365.799805,6365.799805,718013100,12/8/2012,1.566907,1.565901,1.571907,1.566907,1.566907,0,-83.200195,0.003796,FALL,0
13/8/2012,6365.799805,6372.600098,6316.899902,6337.899902,6337.899902,605274000,13/8/2012,1.56789,1.567251,1.571907,1.56789,1.56789,0,-27.899903,0.000983,FALL,0
14/8/2012,6337.899902,6446.200195,6337.899902,6430.5,6430.5,631265600,14/8/2012,1.567644,1.566244,1.570105,1.567644,1.567644,0,92.600098,-0.000246,RISE,1
15/8/2012,6430.5,6489.200195,6430.5,6487.200195,6487.200195,545658000,15/8/2012,1.567963,1.563795,1.57458,1.568135,1.568135,0,56.700195,0.000491,RISE,1
16/8/2012,6487.200195,6507.799805,6464.399902,6507.700195,6507.700195,434972100,16/8/2012,1.573564,1.567791,1.57406,1.573564,1.573564,0,20.5,0.005429,RISE,1
19/8/2012,6571.600098,6576.200195,6529.200195,6576.200195,6576.200195,669589600,19/8/2012,1.568874,1.568111,1.571833,1.568874,1.568874,0,68.5,-0.00469,RISE,1
20/8/2012,6576.200195,6622.700195,6576.200195,6622.600098,6622.600098,710029000,20/8/2012,1.571092,1.570845,1.580503,1.571092,1.571092,0,46.399903,0.002218,RISE,1
21/8/2012,6622.600098,6654.200195,6617.799805,6654.200195,6654.200195,494967200,21/8/2012,1.577785,1.577038,1.581528,1.577909,1.577909,0,31.600097,0.006817,RISE,1
22/8/2012,6654.200195,6719.299805,6653.700195,6695.700195,6695.700195,575007300,22/8/2012,1.588436,1.58637,1.59109,1.58836,1.58836,0,41.5,0.010451,RISE,1
23/8/2012,6695.700195,6695.899902,6655.200195,6674.5,6674.5,643936600,23/8/2012,1.585892,1.581028,1.58705,1.585791,1.585791,0,-21.200195,-0.002569,FALL,0
26/8/2012,6721.299805,6739.700195,6704.200195,6725.799805,6725.799805,590265200,26/8/2012,1.580278,1.57933,1.582779,1.580303,1.580303,0,51.299805,-0.005488,RISE,1
27/8/2012,6725.799805,6777.200195,6718.899902,6774.700195,6774.700195,781277300,27/8/2012,1.57928,1.575622,1.583782,1.57928,1.57928,0,48.90039,-0.001023,RISE,1
28/8/2012,6774.700195,6819.899902,6763.700195,6777.700195,6777.700195,656351600,28/8/2012,1.582529,1.580478,1.585289,1.582604,1.582604,0,3,0.003324,RISE,1
29/8/2012,6777.700195,6778.299805,6719.5,6731.399902,6731.399902,742779000,29/8/2012,1.582779,1.580403,1.5871,1.582779,1.582779,0,-46.300293,0.000175,FALL,0
30/8/2012,6731.399902,6760.899902,6715.299805,6734.700195,6734.700195,675463600,30/8/2012,1.579031,1.578034,1.588789,1.579031,1.579031,0,3.300293,-0.003748,RISE,1
2/9/2012,6746.799805,6768.200195,6735.600098,6741.700195,6741.700195,636589100,2/9/2012,1.586798,1.585289,1.589901,1.587302,1.587302,0,7,0.008271,RISE,1
3/9/2012,6741.700195,6779.200195,6680,6697.200195,6697.200195,641427800,3/9/2012,1.588058,1.586294,1.591141,1.588058,1.588058,0,-44.5,0.000756,FALL,0
4/9/2012,6697.200195,6713.899902,6643.899902,6708.399902,6708.399902,598943100,4/9/2012,1.586798,1.582905,1.593092,1.586546,1.586546,0,11.199707,-0.001512,RISE,1
5/9/2012,6708.399902,6744.799805,6702,6728.399902,6728.399902,633862400,5/9/2012,1.590331,1.588537,1.593905,1.590584,1.590584,0,20,0.004038,RISE,1
6/9/2012,6728.399902,6728.399902,6693.299805,6726.799805,6726.799805,589417300,6/9/2012,1.593397,1.592357,1.603335,1.593372,1.593372,0,-1.600097,0.002788,FALL,0
9/9/2012,6666.100098,6703.100098,6665.5,6693.399902,6693.399902,587733600,9/9/2012,1.600768,1.596169,1.602051,1.60082,1.60082,0,-33.399903,0.007448,FALL,0
10/9/2012,6693.399902,6732.100098,6671.600098,6723.5,6723.5,538915700,10/9/2012,1.599232,1.599232,1.608493,1.599207,1.599207,0,30.100098,-0.001613,RISE,1
11/9/2012,6723.5,6723.5,6677.899902,6698,6698,532008000,11/9/2012,1.6072,1.606632,1.612903,1.6072,1.6072,0,-25.5,0.007993,FALL,0
12/9/2012,6698,6711.399902,6661.700195,6681.100098,6681.100098,558048100,12/9/2012,1.610825,1.608752,1.612903,1.610825,1.610825,0,-16.899902,0.003625,FALL,0
13/9/2012,6681.100098,6697.700195,6643.5,6681.299805,6681.299805,483785600,13/9/2012,1.6153,1.615248,1.625593,1.615509,1.615509,0,0.199707,0.004684,RISE,1
16/9/2012,6694.600098,6697,6636.200195,6636.200195,6636.200195,985378000,16/9/2012,1.622586,1.621271,1.627392,1.622586,1.622586,0,-45.09961,0.007077,FALL,0
17/9/2012,6636.200195,6664.100098,6635.700195,6649.5,6649.5,580621900,17/9/2012,1.624431,1.622586,1.62681,1.624695,1.624695,0,13.299805,0.002109,RISE,1
18/9/2012,6649.5,6679.5,6642.600098,6654.5,6654.5,462672900,18/9/2012,1.624431,1.618909,1.627339,1.624431,1.624431,0,5,-0.000264,RISE,1
19/9/2012,6654.5,6681.600098,6648.5,6650.600098,6650.600098,535923900,19/9/2012,1.623113,1.616763,1.62364,1.623113,1.623113,0,-3.899902,-0.001318,FALL,0
20/9/2012,6650.600098,6657.399902,6595.200195,6595.299805,6595.299805,559055100,20/9/2012,1.622271,1.621534,1.630789,1.622192,1.622192,0,-55.300293,-0.000921,FALL,0
23/9/2012,6510,6518.899902,6487.200195,6498.299805,6498.299805,558155700,23/9/2012,1.623113,1.618385,1.624431,1.623113,1.623113,0,-97,0.000921,FALL,0
24/9/2012,6498.299805,6555.700195,6496.299805,6552,6552,564649300,24/9/2012,1.622507,1.621797,1.626598,1.622586,1.622586,0,53.700195,-0.000527,RISE,1
25/9/2012,6552,6568.399902,6534.700195,6559.5,6559.5,506215400,25/9/2012,1.619381,1.614205,1.621035,1.619433,1.619433,0,7.5,-0.003153,RISE,1
26/9/2012,6559.5,6571.899902,6519,6523.299805,6523.299805,553693100,26/9/2012,1.617599,1.616815,1.62364,1.617861,1.617861,0,-36.200195,-0.001572,FALL,0
27/9/2012,6523.299805,6555.600098,6507.700195,6507.700195,6507.700195,524482100,27/9/2012,1.623377,1.6115,1.627101,1.623298,1.623298,0,-15.59961,0.005437,FALL,0
30/9/2012,6440,6531.200195,6422.200195,6522.200195,6522.200195,653797800,30/9/2012,1.612383,1.611084,1.617599,1.612487,1.612487,0,14.5,-0.010811,RISE,1
1/10/2012,6522.200195,6522.200195,6482.600098,6486.200195,6486.200195,584054600,1/10/2012,1.612903,1.612799,1.617861,1.612903,1.612903,0,-36,0.000416,FALL,0
2/10/2012,6486.200195,6524.5,6486.200195,6492.100098,6492.100098,529477900,2/10/2012,1.612955,1.6072,1.613945,1.613163,1.613163,0,5.899903,0.00026,RISE,1
3/10/2012,6492.100098,6584.700195,6492.100098,6584.700195,6584.700195,648648400,3/10/2012,1.610306,1.608441,1.616815,1.610047,1.610047,0,92.600097,-0.003116,RISE,1
4/10/2012,6584.700195,6616.799805,6576.799805,6606.600098,6606.600098,1096668200,4/10/2012,1.61849,1.617495,1.622113,1.618647,1.618647,0,21.899903,0.0086,RISE,1
7/10/2012,6694.200195,6754.100098,6694.200195,6750.899902,6750.899902,291262200,7/10/2012,1.613945,1.602282,1.613945,1.613892,1.613892,0,144.299804,-0.004755,RISE,1
8/10/2012,6750.899902,6768.399902,6718.200195,6731.299805,6731.299805,295360600,8/10/2012,1.603335,1.597955,1.604879,1.603412,1.603412,0,-19.600097,-0.01048,FALL,0
9/10/2012,6731.299805,6757,6731.299805,6749.100098,6749.100098,153445200,9/10/2012,1.599744,1.59821,1.603592,1.599693,1.599693,0,17.800293,-0.003719,RISE,1
10/10/2012,6749.100098,6759.399902,6707.5,6717.899902,6717.899902,459529100,10/10/2012,1.600768,1.598977,1.6056,1.600768,1.600768,0,-31.200196,0.001075,FALL,0
11/10/2012,6717.899902,6747.299805,6699.299805,6730.700195,6730.700195,374841500,11/10/2012,1.604621,1.602307,1.609787,1.604596,1.604596,0,12.800293,0.003828,RISE,1
14/10/2012,6755.5,6755.5,6713.399902,6721.799805,6721.799805,720025300,14/10/2012,1.60591,1.602307,1.607975,1.60591,1.60591,0,-8.90039,0.001314,FALL,0
15/10/2012,6721.799805,6746.399902,6679.299805,6691.299805,6691.299805,782896500,15/10/2012,1.608312,1.606426,1.613163,1.608105,1.608105,0,-30.5,0.002195,FALL,0
16/10/2012,6691.299805,6769.899902,6691.299805,6739.899902,6739.899902,811611800,16/10/2012,1.612903,1.611863,1.618123,1.613007,1.613007,0,48.600097,0.004902,RISE,1
17/10/2012,6739.899902,6765.600098,6731,6757.200195,6757.200195,598026900,17/10/2012,1.613684,1.611863,1.617338,1.61371,1.61371,0,17.300293,0.000703,RISE,1
18/10/2012,6757.200195,6772.600098,6694.100098,6766.899902,6766.899902,568346600,18/10/2012,1.605652,1.6,1.6072,1.605703,1.605703,0,9.699707,-0.008007,RISE,1
21/10/2012,6815.399902,6840.5,6800,6829.299805,6829.299805,999744600,21/10/2012,1.599744,1.599744,1.6056,1.599795,1.599795,0,62.399903,-0.005908,RISE,1
22/10/2012,6829.299805,6837.5,6810.600098,6836.700195,6836.700195,424810700,22/10/2012,1.602307,1.591698,1.60259,1.602282,1.602282,0,7.40039,0.002487,RISE,1
23/10/2012,6836.700195,6867.399902,6822.299805,6834.299805,6834.299805,618281400,23/10/2012,1.594896,1.593702,1.604879,1.594896,1.594896,0,-2.40039,-0.007386,FALL,0
24/10/2012,6834.299805,6864.899902,6821.799805,6826.299805,6826.299805,548735700,24/10/2012,1.603078,1.603027,1.614309,1.603155,1.603155,0,-8,0.008259,FALL,0
25/10/2012,6826.299805,6837.200195,6760.600098,6773.299805,6773.299805,668664300,25/10/2012,1.611863,1.60901,1.614101,1.611811,1.611811,0,-53,0.008656,FALL,0
29/10/2012,6572.299805,6645.200195,6482.700195,6544.299805,6544.299805,990211400,29/10/2012,1.608752,1.60295,1.609528,1.609528,1.609528,0,-229,-0.002283,FALL,0
30/10/2012,6544.299805,6573.899902,6503.299805,6538.5,6538.5,755894300,30/10/2012,1.603078,1.602384,1.608752,1.603078,1.603078,0,-5.799805,-0.00645,FALL,0
31/10/2012,6538.5,6548.5,6421.299805,6510.399902,6510.399902,751205000,31/10/2012,1.607459,1.607123,1.613528,1.607459,1.607459,0,-28.100098,0.004381,FALL,0
1/11/2012,6510.399902,6538.299805,6460,6465.700195,6465.700195,829888700,1/11/2012,1.613424,1.612331,1.617599,1.613424,1.613424,0,-44.699707,0.005965,FALL,0
2/11/2012,6465.700195,6478.200195,6416.700195,6449.299805,6449.299805,922887700,2/11/2012,1.613424,1.602821,1.613502,1.613424,1.613424,0,-16.40039,0,FALL,0
5/11/2012,6558.299805,6596.299805,6540.799805,6571.700195,6571.700195,708467800,5/11/2012,1.602051,1.596042,1.604107,1.602102,1.602102,0,122.40039,-0.011322,RISE,1
6/11/2012,6571.700195,6597,6565.299805,6591.600098,6591.600098,593694900,6/11/2012,1.598466,1.596934,1.6,1.598466,1.598466,0,19.899903,-0.003636,RISE,1
7/11/2012,6591.600098,6672.700195,6591.600098,6672.700195,6672.700195,934913300,7/11/2012,1.599079,1.595889,1.604364,1.599232,1.599232,0,81.100097,0.000766,RISE,1
8/11/2012,6672.700195,6708.200195,6669.100098,6675,6675,820072000,8/11/2012,1.597904,1.593118,1.600256,1.59821,1.59821,0,2.299805,-0.001022,RISE,1
9/11/2012,6675,6675.200195,6608.100098,6659.399902,6659.399902,1170917600,9/11/2012,1.597597,1.590584,1.601794,1.59775,1.59775,0,-15.600098,-0.00046,FALL,0
12/11/2012,6736,6802.899902,6716.600098,6796.399902,6796.399902,828311700,12/11/2012,1.589446,1.586798,1.591596,1.589421,1.589421,0,137,-0.008329,RISE,1
13/11/2012,6796.399902,6810.5,6759.899902,6796.700195,6796.700195,793947100,13/11/2012,1.587629,1.586043,1.591596,1.587806,1.587806,0,0.300293,-0.001615,RISE,1
14/11/2012,6796.700195,6813,6732,6813,6813,745785700,14/11/2012,1.587528,1.58461,1.590128,1.587806,1.587806,0,16.299805,0,RISE,1
15/11/2012,6813,6859.899902,6813,6838.100098,6838.100098,1024984200,15/11/2012,1.583933,1.58318,1.587932,1.584108,1.584108,0,25.100098,-0.003698,RISE,1
16/11/2012,6838.100098,6865.899902,6797.799805,6865.899902,6865.899902,1068068300,16/11/2012,1.586571,1.583882,1.589092,1.586546,1.586546,0,27.799804,0.002438,RISE,1
19/11/2012,6799.200195,6819.200195,6733.5,6810.299805,6810.299805,860420000,19/11/2012,1.590584,1.58884,1.592357,1.590559,1.590559,0,-55.600097,0.004013,FALL,0
20/11/2012,6810.299805,6833.799805,6785.5,6809.700195,6809.700195,924578400,20/11/2012,1.58932,1.58932,1.593626,1.589421,1.589421,0,-0.59961,-0.001138,FALL,0
21/11/2012,6809.700195,6809.700195,6671.899902,6708.399902,6708.399902,829082600,21/11/2012,1.59261,1.588562,1.594642,1.59261,1.59261,0,-101.300293,0.003189,FALL,0
22/11/2012,6708.399902,6827.200195,6708.399902,6823.799805,6823.799805,734136300,22/11/2012,1.596934,1.593422,1.597955,1.596934,1.596934,0,115.399903,0.004324,RISE,1
23/11/2012,6823.799805,6824.200195,6771.5,6775.399902,6775.399902,630136500,23/11/2012,1.594133,1.592864,1.601281,1.594133,1.594133,0,-48.399903,-0.002801,FALL,0
26/11/2012,6712.700195,6757,6671.600098,6689.5,6689.5,820416900,26/11/2012,1.602821,1.599974,1.603592,1.602795,1.602795,0,-85.899902,0.008662,FALL,0
27/11/2012,6689.5,6718.299805,6660.600098,6685.5,6685.5,868947800,27/11/2012,1.603335,1.601794,1.605394,1.603335,1.603335,0,-4,0.00054,FALL,0
28/11/2012,6685.5,6685.5,6598.399902,6620.899902,6620.899902,891943200,28/11/2012,1.602307,1.596424,1.602307,1.602307,1.602307,0,-64.600098,-0.001028,FALL,0
29/11/2012,6620.899902,6631.399902,6552.5,6553.799805,6553.799805,895818900,29/11/2012,1.601537,1.600512,1.604905,1.601537,1.601537,0,-67.100097,-0.00077,FALL,0
30/11/2012,6553.799805,6553.799805,6500.399902,6527.899902,6527.899902,847299400,30/11/2012,1.604107,1.599309,1.606271,1.604107,1.604107,0,-25.899903,0.00257,FALL,0
3/12/2012,6605.299805,6609.5,6566.899902,6573.100098,6573.100098,1051188400,3/12/2012,1.602307,1.602307,1.609528,1.602307,1.602307,0,45.200196,-0.0018,RISE,1
4/12/2012,6573.100098,6573.100098,6492.600098,6542.399902,6542.399902,795074200,4/12/2012,1.609787,1.608752,1.613163,1.609787,1.609787,0,-30.700196,0.00748,FALL,0
5/12/2012,6542.399902,6572.100098,6537.899902,6557.200195,6557.200195,1501522000,5/12/2012,1.610047,1.608493,1.612123,1.610099,1.610099,0,14.800293,0.000312,RISE,1
6/12/2012,6557.200195,6569,6506.399902,6520.399902,6520.399902,762850300,6/12/2012,1.609269,1.607459,1.612877,1.609321,1.609321,0,-36.800293,-0.000778,FALL,0
7/12/2012,6520.399902,6604.899902,6520.399902,6604.899902,6604.899902,674287000,7/12/2012,1.604879,1.600538,1.606168,1.605008,1.605008,0,84.5,-0.004313,RISE,1
10/12/2012,6588.299805,6631.5,6585.700195,6615.600098,6615.600098,1001322600,10/12/2012,1.603592,1.601537,1.609528,1.603566,1.603566,0,10.700196,-0.001442,RISE,1
11/12/2012,6615.600098,6658.399902,6583.100098,6598.399902,6598.399902,868366300,11/12/2012,1.607459,1.607071,1.612123,1.607407,1.607407,0,-17.200196,0.003841,FALL,0
12/12/2012,6598.399902,6660.299805,6598.399902,6652.600098,6652.600098,857737300,12/12/2012,1.611863,1.609684,1.614987,1.611863,1.611863,0,54.200196,0.004456,RISE,1
13/12/2012,6652.600098,6672.700195,6639.600098,6659,6659,973749400,13/12/2012,1.613684,1.611266,1.615248,1.613684,1.613684,0,6.399902,0.001821,RISE,1
14/12/2012,6659,6680.799805,6638.5,6649.100098,6649.100098,670678000,14/12/2012,1.611344,1.610565,1.614466,1.611603,1.611603,0,-9.899902,-0.002081,FALL,0
17/12/2012,6622.799805,6625.200195,6549.799805,6590.700195,6590.700195,1056680100,17/12/2012,1.617599,1.615979,1.621534,1.617599,1.617599,0,-58.399903,0.005996,FALL,0
18/12/2012,6590.700195,6654.100098,6590.399902,6635.600098,6635.600098,758993600,18/12/2012,1.620562,1.619696,1.624695,1.620483,1.620483,0,44.899903,0.002884,RISE,1
19/12/2012,6635.600098,6688.299805,6620.399902,6642,6642,671373100,19/12/2012,1.624959,1.624959,1.630603,1.624959,1.624959,0,6.399902,0.004476,RISE,1
20/12/2012,6642,6642,6538.799805,6561.700195,6561.700195,817952500,20/12/2012,1.625224,1.624563,1.629461,1.625224,1.625224,0,-80.299805,0.000265,FALL,0
21/12/2012,6561.700195,6583.799805,6507.100098,6583.799805,6583.799805,983152200,21/12/2012,1.627339,1.618647,1.627366,1.627339,1.627339,0,22.09961,0.002115,RISE,1
24/12/2012,6584.200195,6627.299805,6559.399902,6625.299805,6625.299805,842349900,24/12/2012,1.615196,1.612877,1.620746,1.615692,1.615692,0,41.5,-0.011647,RISE,1
25/12/2012,6625.299805,6706.200195,6625.299805,6681.799805,6681.799805,843999800,25/12/2012,1.613163,1.599795,1.614492,1.613163,1.613163,0,56.5,-0.002529,RISE,1
26/12/2012,6681.799805,6694.799805,6661.399902,6674.700195,6674.700195,637850100,26/12/2012,1.613684,1.611993,1.617076,1.613684,1.613684,0,-7.09961,0.000521,FALL,0
27/12/2012,6674.700195,6724.600098,6667.700195,6703,6703,616106700,27/12/2012,1.612643,1.612643,1.62022,1.612643,1.612643,0,28.299805,-0.001041,RISE,1
28/12/2012,6703,6704.399902,6657.299805,6685.700195,6685.700195,578697500,28/12/2012,1.611603,1.608441,1.615248,1.611603,1.611603,0,-17.299805,-0.00104,FALL,0
31/12/2012,6769.899902,6794.899902,6748.799805,6780,6780,773112200,31/12/2012,1.616292,1.61345,1.627445,1.616292,1.616292,0,94.299805,0.004689,RISE,1
1/1/2013,6780,6811.600098,6773.700195,6808.899902,6808.899902,649344400,1/1/2013,1.62364,1.623377,1.6322,1.62364,1.62364,0,28.899902,0.007348,RISE,1
2/1/2013,6808.899902,6838.200195,6798.600098,6822.399902,6822.399902,746449000,2/1/2013,1.624695,1.624431,1.638404,1.624695,1.624695,0,13.5,0.001055,RISE,1
3/1/2013,6822.399902,6828.600098,6785.299805,6798.600098,6798.600098,732623500,3/1/2013,1.625224,1.615091,1.625488,1.62525,1.62525,0,-23.799804,0.000555,FALL,0
4/1/2013,6798.600098,6799.299805,6766.799805,6796.399902,6796.399902,768894900,4/1/2013,1.607795,1.601537,1.60901,1.608234,1.608234,0,-2.200196,-0.017016,FALL,0
7/1/2013,6814.600098,6851.799805,6814.600098,6851.799805,6851.799805,565733200,7/1/2013,1.606684,1.602282,1.60826,1.606787,1.606787,0,55.399903,-0.001447,RISE,1
8/1/2013,6851.799805,6877.399902,6846,6873.100098,6873.100098,631554800,8/1/2013,1.612409,1.603078,1.612409,1.612201,1.612201,0,21.300293,0.005414,RISE,1
9/1/2013,6873.100098,6880.100098,6854,6878.5,6878.5,529825700,9/1/2013,1.606168,1.599411,1.607459,1.606168,1.606168,0,5.399902,-0.006033,RISE,1
10/1/2013,6878.5,6894.899902,6821.700195,6840.899902,6840.899902,896969900,10/1/2013,1.601537,1.600589,1.611708,1.601537,1.601537,0,-37.600098,-0.004631,FALL,0
11/1/2013,6840.899902,6855.899902,6813.5,6855.799805,6855.799805,985979600,11/1/2013,1.616292,1.608959,1.616815,1.616292,1.616292,0,14.899903,0.014755,RISE,1
14/1/2013,6802,6821,6782.799805,6821,6821,733746900,14/1/2013,1.612383,1.603669,1.61577,1.612695,1.612695,0,-34.799805,-0.003597,FALL,0
15/1/2013,6821,6846.600098,6810.200195,6820.600098,6820.600098,564880200,15/1/2013,1.607717,1.603489,1.609528,1.607717,1.607717,0,-0.399902,-0.004978,FALL,0
16/1/2013,6820.600098,6825.5,6793.5,6815.799805,6815.799805,485846000,16/1/2013,1.607459,1.598057,1.608234,1.607459,1.607459,0,-4.800293,-0.000258,FALL,0
17/1/2013,6815.799805,6857.100098,6815.399902,6844.899902,6844.899902,585487200,17/1/2013,1.600256,1.596449,1.604107,1.600256,1.600256,0,29.100097,-0.007203,RISE,1
18/1/2013,6844.899902,6855.799805,6833.600098,6851.200195,6851.200195,577490600,18/1/2013,1.597699,1.586622,1.599744,1.597699,1.597699,0,6.300293,-0.002557,RISE,1
21/1/2013,6844.5,6874.399902,6844.5,6864.100098,6864.100098,573724300,21/1/2013,1.58554,1.583732,1.589345,1.58554,1.58554,0,12.899903,-0.012159,RISE,1
22/1/2013,6864.100098,6865.399902,6818,6836.299805,6836.299805,505128700,22/1/2013,1.583782,1.581528,1.588285,1.583782,1.583782,0,-27.800293,-0.001758,FALL,0
23/1/2013,6836.299805,6840.600098,6800.100098,6818.600098,6818.600098,575435900,23/1/2013,1.583782,1.580853,1.589042,1.583908,1.583908,0,-17.699707,0.000126,FALL,0
24/1/2013,6818.600098,6847,6795.299805,6813.5,6813.5,627405700,24/1/2013,1.58328,1.575845,1.585037,1.58328,1.58328,0,-5.100098,-0.000628,FALL,0
